id,code,name,includes_iva,includes_ieps,border_incentive,alternative_names
c_clave_prod_serv_50367230,50367230,Aceitunas toscanella en lata o en frasco,Opcional,Opcional,1,Aceituna toscanella en lata o en frasco
c_clave_prod_serv_50371500,50371500,Manzanas orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371501,50371501,Manzanas akane orgánica en lata o en frascos,Opcional,Opcional,1,Manzana akane orgánica en lata o en frascos
c_clave_prod_serv_50371502,50371502,Manzana ambrosia orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371503,50371503,Manzanas api orgánica en lata o en frascos,Opcional,Opcional,1,Manzana api orgánica en lata o en frascos
c_clave_prod_serv_50371504,50371504,Manzanas baldwin orgánica en lata o en  frasco,Opcional,Opcional,1,Manzana baldwin orgánica en lata o en frasco
c_clave_prod_serv_50371505,50371505,Manzanas brabum orgánica en lata o en frasco,Opcional,Opcional,1,Manzana brabum orgánica en lata o en frasco
c_clave_prod_serv_50371506,50371506,Manzanas bramley orgánica en lata o en frasco,Opcional,Opcional,1,Manzana bramley orgánica en lata o en frasco
c_clave_prod_serv_50371507,50371507,Manzana joven bramley orgánica  en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371508,50371508,Manzana calville blanche d’hiver orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371509,50371509,Manzana cameo orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371510,50371510,Manzana charles ross orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371511,50371511,Manzana codlin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371512,50371512,Manzana cortland orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371513,50371513,Manzana costard orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371514,50371514,Manzana court pendu plat orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371515,50371515,Manzana  cox´s orange pippin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371516,50371516,Manzana crab orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371517,50371517,Manzana crispin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371518,50371518,Manzana delicious orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371519,50371519,Manzana duquesa orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371520,50371520,Manzana earligold orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371521,50371521,Manzana early mcintosh orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371522,50371522,Manzana elstar orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371523,50371523,Manzana empire orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371524,50371524,Manzana flor de kent orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371525,50371525,Manzana fiji orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371526,50371526,Manzana gala orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371527,50371527,Manzana gascoyne´s scarlet orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371528,50371528,Manzana gillyflower orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371529,50371529,Manzana ginger gold orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371530,50371530,Manzana gladstone orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371531,50371531,Manzana gloster orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371532,50371532,Manzana gold supreme orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371533,50371533,Manzana golden delicious orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371534,50371534,Manzana golden nobel orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371535,50371535,Manzana granny smith orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371536,50371536,Manzana gravenstain orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371537,50371537,Manzana greening orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371538,50371538,Manzana greensleeves orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371539,50371539,Manzana honeycrisp orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371540,50371540,Manzana howgate wonder orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371541,50371541,Manzana red ida orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371542,50371542,Manzana james grives orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371543,50371543,Manzana jersey mac orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371544,50371544,Manzana jaster orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371545,50371545,Manzana jonagold orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371546,50371546,Manzana jonamac orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371547,50371547,Manzana  jonathan  orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371548,50371548,Manzana katy orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371549,50371549,Manzana kidd´s orange red orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371550,50371550,Manzana lady orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371551,50371551,Manzana law rome orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371552,50371552,Manzana laxton orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371553,50371553,Manzana lord derby orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371554,50371554,Manzana macoun  orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371555,50371555,Manzana mcintosh orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371556,50371556,Manzana mutsu orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371557,50371557,Manzana newtown pippin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371558,50371558,Manzana northen spy orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371559,50371559,Manzana orleans reinette orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371560,50371560,Manzana ozark gold orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371561,50371561,Manzana rosa pacifica orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371562,50371562,Manzana paula roja orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371563,50371563,Manzana peamain orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371564,50371564,Manzana dama rosada orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371565,50371565,Manzana pippin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371566,50371566,Manzana pitmaston pineapple orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371567,50371567,Manzana pomme dápi orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371568,50371568,Manzana prime gold orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371569,50371569,Manzana rojo astrakhan orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371570,50371570,Manzana rojo boscoop orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371571,50371571,Manzana rojo jefe orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371572,50371572,Manzana delicia rojo orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371573,50371573,Manzana rojo grvenstain orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371574,50371574,Manzana  roma orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371575,50371575,Manzana rojo stayman orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371576,50371576,Manzana rojo york orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371577,50371577,Manzana reinette orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371578,50371578,Manzana belleza romana orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371579,50371579,Manzana russet orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371580,50371580,Manzana sierra belleza orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371581,50371581,Manzana spartan orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371582,50371582,Manzana stark crimson orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371583,50371583,Manzana starking orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371584,50371584,Manzana stayman orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371585,50371585,Manzana stayman winesap orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371586,50371586,Manzana summer rambo orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371587,50371587,Manzana tsugaru orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371588,50371588,Manzana twenty ounce orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371589,50371589,Manzana tydeman red orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371590,50371590,Manzana vistabella orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371591,50371591,Manzana weatley orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371592,50371592,Manzana blanca joanetine orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371593,50371593,Manzana blanca transparent orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371594,50371594,Manzana winesap orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371595,50371595,Manzana worcester orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371596,50371596,Manzana york imperial orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50371600,50371600,Albaricoques orgánicos en lata o en frasco,Opcional,Opcional,1,Chabacanos orgánicos en lata o en frasco
c_clave_prod_serv_50371601,50371601,Abaricoques ambercot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano ambercot orgánico en lata o en frasco
c_clave_prod_serv_50371602,50371602,Albaricoques apache orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano apache orgánico en lata o en frasco
c_clave_prod_serv_50371603,50371603,Albaricoques brittany gold orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano brittany gold orgánico en lata o en frasco
c_clave_prod_serv_50371604,50371604,Albaricoque black orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano black orgánico en lata o en frasco
c_clave_prod_serv_50371605,50371605,Albaricoque blenheim orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano blenheim orgánico en lata o en frasco
c_clave_prod_serv_50371606,50371606,Albaricoque bonny orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano bonny orgánico en lata o en frasco
c_clave_prod_serv_50371607,50371607,Albaricoque biluda orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano biluda orgánico en lata o en frasco
c_clave_prod_serv_50371608,50371608,Albaricoque castlebrite orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano castlebrite orgánico en lata o en frasco
c_clave_prod_serv_50371609,50371609,Albaricoque  clutha gold orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano clutha gold orgánico en lata o en frasco
c_clave_prod_serv_50371610,50371610,Albaricoque clutha sun orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano clutha sun orgánico en lata o en frasco
c_clave_prod_serv_50371611,50371611,Albaricoque derby royal orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano derby royal orgánico en lata o en frasco
c_clave_prod_serv_50371612,50371612,Albaricoque dina orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano dina orgánico en lata o en frasco
c_clave_prod_serv_50371613,50371613,Albaricoque earlicot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano earlicot orgánico en lata o en frasco
c_clave_prod_serv_50371614,50371614,Albaricoque earliman orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano earliman orgánico en lata o en frasco
c_clave_prod_serv_50371615,50371615,Albaricoque early bright orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano early bright orgánico en lata o en frasco
c_clave_prod_serv_50371616,50371616,Albaricoque dorado en llamas orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano dorado en llamas orgánico en lata o en frasco
c_clave_prod_serv_50371617,50371617,Albaricoque frenso orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano frenso orgánico en lata o en frasco
c_clave_prod_serv_50371618,50371618,Albaricoque gold bright orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano gold bright orgánico en lata o en frasco
c_clave_prod_serv_50371619,50371619,Albaricoque goldbar orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano goldbar orgánico en lata o en frasco
c_clave_prod_serv_50371620,50371620,Albaricoque dulce dorado orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano dulce dorado orgánico en lata o en frasco
c_clave_prod_serv_50371621,50371621,Albaricoque rico dorado orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano rico dorado orgánico en lata o en frasco
c_clave_prod_serv_50371622,50371622,Albaricoque helena orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano helena orgánico en lata o en frasco
c_clave_prod_serv_50371623,50371623,Albaricoque honeycot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano  orgánico en lata o en frasco
c_clave_prod_serv_50371624,50371624,Albaricoque imperial orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano imperial orgánico en lata o en frasco
c_clave_prod_serv_50371625,50371625,Albaricoque jordanne orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano jordanne orgánico en lata o en frasco
c_clave_prod_serv_50371626,50371626,Albaricoque jumbo cot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano jumbo cot orgánico en lata o en frasco
c_clave_prod_serv_50371627,50371627,Albaricoque kandy kot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano kandy kot orgánico en lata o en frasco
c_clave_prod_serv_50371628,50371628,Albaricoque katy orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano katy orgánico en lata o en frasco
c_clave_prod_serv_50371629,50371629,Albaricoque rey orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano rey orgánico en lata o en frasco
c_clave_prod_serv_50371630,50371630,Albaricoque lambertin orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano lambertin orgánico en lata o en frasco
c_clave_prod_serv_50371631,50371631,Albaricoque loma orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano loma orgánico en lata o en frasco
c_clave_prod_serv_50371632,50371632,Albaricoque lulu belle orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano lulu belle orgánico en lata o en frasco
c_clave_prod_serv_50371633,50371633,Albaricoque modesto orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano modesto orgánico en lata o en frasco
c_clave_prod_serv_50371634,50371634,Albaricoque moorpark orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano moorpark orgánico en lata o en frasco
c_clave_prod_serv_50371635,50371635,Albaricoque orangered orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano orange red orgánico en lata o en frasco
c_clave_prod_serv_50371636,50371636,Albaricoque palstein orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano palstein orgánico en lata o en frasco
c_clave_prod_serv_50371637,50371637,Albaricoque patterson orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano patterson orgánico en lata o en frasco
c_clave_prod_serv_50371638,50371638,Albaricoque perfection orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano perfection orgánico en lata o en frasco
c_clave_prod_serv_50371639,50371639,Albaricoque poppy orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano poppy orgánico en lata o en frasco
c_clave_prod_serv_50371640,50371640,Albaricoque poppycot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano poppy cot orgánico en lata o en frasco
c_clave_prod_serv_50371641,50371641,Albaricoque reina orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano reina orgánico en lata o en frasco
c_clave_prod_serv_50371642,50371642,Albaricoque riland orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano riland orgánico en lata o en frasco
c_clave_prod_serv_50371643,50371643,Albaricoque rival orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano rival orgánico en lata o en frasco
c_clave_prod_serv_50371644,50371644,Albaricoque robada orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano robada orgánico en lata o en frasco
c_clave_prod_serv_50371645,50371645,Albaricoque royal orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano royal orgánico en lata o en frasco
c_clave_prod_serv_50371646,50371646,Albaricoque  royal blenheim orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano royal blenheim orgánico en lata o en frasco
c_clave_prod_serv_50371647,50371647,Albaricoque  royal orange orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano royal orange orgánico en lata o en frasco
c_clave_prod_serv_50371648,50371648,Albaricoque sundrop orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano sundrop orgánico en lata o en frasco
c_clave_prod_serv_50371649,50371649,Albaricoque tilton orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano tilton orgánico en lata o en frasco
c_clave_prod_serv_50371650,50371650,Albaricoque tomcot orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano tomcot orgánico en lata o en frasco
c_clave_prod_serv_50371651,50371651,Albaricoque tracy orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano tracy orgánico en lata o en frasco
c_clave_prod_serv_50371652,50371652,Albaricoque tri gem orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano tri gem orgánico en lata o en frasco
c_clave_prod_serv_50371653,50371653,Albaricoque valley gold orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano valley gold orgánico en lata o en frasco
c_clave_prod_serv_50371654,50371654,Albaricoque westley orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano westley orgánico en lata o en frasco
c_clave_prod_serv_50371655,50371655,Albaricoque  york orgánica en lata o en frasco,Opcional,Opcional,1,Chabacano york orgánico en lata o en frasco
c_clave_prod_serv_50371700,50371700,Bananos orgánicos en lata o en frasco,Opcional,Opcional,1,Plátanos orgánicos en lata o en frasco
c_clave_prod_serv_50371701,50371701,Banana manzana orgánica en lata o en frasco,Opcional,Opcional,1,Plátano apple orgánico en lata o en frasco
c_clave_prod_serv_50371702,50371702,Banana baby orgánica en lata o en frasco,Opcional,Opcional,1,Plátano baby orgánico en lata o en frasco
c_clave_prod_serv_50371703,50371703,Banana burro orgánica en lata o en frasco,Opcional,Opcional,1,Plátano burro orgánico en lata o en frasco
c_clave_prod_serv_50371704,50371704,Bananas cavendish orgánica en lata o en frasco,Opcional,Opcional,1,Plátano cavendish orgánico en lata o en frasco
c_clave_prod_serv_50371705,50371705,Bananas dominico orgánica en lata o en frasco,Opcional,Opcional,1,Plátano dominico orgánico en lata o en frasco
c_clave_prod_serv_50371706,50371706,Bananas verde orgánica en lata o en frasco,Opcional,Opcional,1,Plátano verde orgánico en lata o en frasco
c_clave_prod_serv_50371707,50371707,Bananas gros michel orgánica en lata o en frasco,Opcional,Opcional,1,Plátano gros michel orgánico en lata o en frasco
c_clave_prod_serv_50371708,50371708,Bananas lacatan orgánica en lata o en frasco,Opcional,Opcional,1,Plátano lacatan orgánico en lata o en frasco
c_clave_prod_serv_50371709,50371709,Bananas dedos de dama orgánica en lata o en frasco,Opcional,Opcional,1,Plátano dedos de dama orgánico en lata o en frasco
c_clave_prod_serv_50371710,50371710,Bananas manzano orgánica en lata o en frasco,Opcional,Opcional,1,Plátano manzano orgánico en lata o en frasco
c_clave_prod_serv_50371711,50371711,Banana mysore orgánica en lata o en frasco,Opcional,Opcional,1,Plátano mysore orgánico en lata o en frasco
c_clave_prod_serv_50371712,50371712,Banana pisang mas orgánica en lata o en frasco,Opcional,Opcional,1,Plátano pisang mas orgánico en lata o en frasco
c_clave_prod_serv_50371713,50371713,Bananas red orgánica en lata o en frasco,Opcional,Opcional,1,Plátano red orgánico en lata o en frasco
c_clave_prod_serv_50371714,50371714,Bananas saba orgánica en lata o en frasco,Opcional,Opcional,1,Plátano saba orgánico en lata o en frasco
c_clave_prod_serv_50371715,50371715,Bananas sucrier orgánica en lata o en frasco,Opcional,Opcional,1,Plátano sucrier orgánico en lata o en frasco
c_clave_prod_serv_50371800,50371800,Barberries orgánicos en lata o en frasco,Opcional,Opcional,1,Berberís orgánicos en lata o en frasco
c_clave_prod_serv_50371801,50371801,Berberís paleleaf orgánica en lata o en frasco,Opcional,Opcional,1,Berberí paleleaf orgánico en lata o en frasco
c_clave_prod_serv_50371802,50371802,Barberís chenault orgánica en lata o en frasco,Opcional,Opcional,1,Berberí chenault orgánico en lata o en frasco
c_clave_prod_serv_50371803,50371803,Barberries red orgánica en lata o en frasco,Opcional,Opcional,1,Berberí  red orgánico en lata o en frasco
c_clave_prod_serv_50371804,50371804,Barberís wintergreen orgánica en lata o en frasco,Opcional,Opcional,1,Berberí wintergreen orgánico en lata o en frasco
c_clave_prod_serv_50371805,50371805,Barberís korean orgánica en lata o en frasco,Opcional,Opcional,1,Berberí korean orgánico en lata o en frasco
c_clave_prod_serv_50371806,50371806,Barberís mentor orgánica en lata o en frasco,Opcional,Opcional,1,Berberí mentor orgánico en lata o en frasco
c_clave_prod_serv_50371807,50371807,Barberís japonesa orgánica en lata o en frasco,Opcional,Opcional,1,Berberí japonesa orgánico en lata o en frasco
c_clave_prod_serv_50371808,50371808,Barberís atropurpurea orgánica en lata o en frasco,Opcional,Opcional,1,Berberí atropurpurea orgánico en lata o en frasco
c_clave_prod_serv_50371809,50371809,Barberís aurea orgánica en lata o en frasco,Opcional,Opcional,1,Berberí aurea orgánico en lata o en frasco
c_clave_prod_serv_50371810,50371810,Barberís bagatelle orgánica en lata o en frasco,Opcional,Opcional,1,Berberí bagatelle orgánico en lata o en frasco
c_clave_prod_serv_50371811,50371811,Barberís crimsom pygmy orgánica en lata o en frasco,Opcional,Opcional,1,Berberí crimsom pygmy orgánico en lata o en frasco
c_clave_prod_serv_50371812,50371812,Barberís kobold orgánica en lata o en frasco,Opcional,Opcional,1,Berberí kobold orgánico en lata o en frasco
c_clave_prod_serv_50371813,50371813,Barberís warty orgánica en lata o en frasco,Opcional,Opcional,1,Berberí warty orgánico en lata o en frasco
c_clave_prod_serv_50371814,50371814,Barberís europa orgánica en lata o en frasco,Opcional,Opcional,1,Berberí europa orgánico en lata o en frasco
c_clave_prod_serv_50371900,50371900,Gayubas orgánicas en lata o en frasco,Opcional,Opcional,1,Rastreras orgánicas en lata o en frasco
c_clave_prod_serv_50371901,50371901,Gayuba alpine orgánica en lata o en frasco,Opcional,Opcional,1,Rastrera alpine orgánica en lata o en frasco
c_clave_prod_serv_50371902,50371902,Gayuba roja orgánica en lata o en frasco,Opcional,Opcional,1,Rastrera roja orgánica en lata o en frasco
c_clave_prod_serv_50371903,50371903,Gayuba común orgánica en lata o en frasco,Opcional,Opcional,1,Rastrera común orgánica en lata o en frasco
c_clave_prod_serv_50372000,50372000,Moras orgánicas en lata o en frasco,Opcional,Opcional,1,Zarzamoras orgánicas en lata o en frasco
c_clave_prod_serv_50372001,50372001,Mora apache orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora apache orgánica en lata o en frasco
c_clave_prod_serv_50372002,50372002,Mora satín negro orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora satín negro orgánica en lata o en frasco
c_clave_prod_serv_50372003,50372003,Mora orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora orgánica en lata o en frasco
c_clave_prod_serv_50372004,50372004,Mora cherokee orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora cherokee orgánica en lata o en frasco
c_clave_prod_serv_50372005,50372005,Mora chester orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora chéster orgánica en lata o en frasco
c_clave_prod_serv_50372006,50372006,Mora dirksen orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora dirksen orgánica en lata o en frasco
c_clave_prod_serv_50372007,50372007,Bayas josta orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora josta orgánica en lata o en frasco
c_clave_prod_serv_50372008,50372008,Bayas logan orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora logan orgánica en lata o en frasco
c_clave_prod_serv_50372009,50372009,Bayas marión orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora marión orgánica en lata o en frasco
c_clave_prod_serv_50372010,50372010,Mora navaho orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora navaho orgánica en lata o en frasco
c_clave_prod_serv_50372011,50372011,Baya nectar orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora néctar orgánica en lata o en frasco
c_clave_prod_serv_50372012,50372012,Mora olallie orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora olallie orgánica en lata o en frasco
c_clave_prod_serv_50372013,50372013,Bayatay orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora tay orgánica en lata o en frasco
c_clave_prod_serv_50372014,50372014,Mora thomless hull orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora thomless hull orgánica en lata o en frasco
c_clave_prod_serv_50372015,50372015,Bayayoung orgánica en lata o en frasco,Opcional,Opcional,1,Zarzamora young orgánica en lata o en frasco
c_clave_prod_serv_50372100,50372100,Arándanos de mirto orgánicos en lata o en frasco,Opcional,Opcional,1,Mirtillos orgánicos en lata o en frasco
c_clave_prod_serv_50372101,50372101,Arandanos bog orgánica en lata o en frasco,Opcional,Opcional,1,Mirtillo bog orgánico en lata o en frasco
c_clave_prod_serv_50372102,50372102,Arandanos enano orgánica en lata o en frasco,Opcional,Opcional,1,Mirtillo enano orgánico en lata o en frasco
c_clave_prod_serv_50372103,50372103,Arandanos montaña orgánica en lata o en frasco,Opcional,Opcional,1,Mirtillo de montaña orgánico en lata o en frasco
c_clave_prod_serv_50372104,50372104,Arandanos oval-leaved orgánica en lata o en frasco,Opcional,Opcional,1,Mirtillo oval-leaved orgánico en lata o en frasco
c_clave_prod_serv_50372200,50372200,Agrás orgánicas en lata o en frasco,Opcional,Opcional,1,Frutos azules del bosque orgánicos en lata o en frasco
c_clave_prod_serv_50372201,50372201,Agras bluecrop orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque bluecrop orgánico en lata o en frasco
c_clave_prod_serv_50372202,50372202,Agras bluetta orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque bluetta orgánico en lata o en frasco
c_clave_prod_serv_50372203,50372203,Agras brigitta orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque brigitta orgánico en lata o en frasco
c_clave_prod_serv_50372204,50372204,Agras chandler orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque chandler orgánico en lata o en frasco
