id,name,location_id/id,city_id/id,state_id/id
res_zip_48700,48700,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48708,48708,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48710,48710,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48715,48715,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48720,48720,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48725,48725,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48730,48730,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48739,48739,,l10n_mx_toponyms.res_country_state_city_mx_14_054,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48740,48740,l10n_mx_toponyms.29JAL,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48742,48742,l10n_mx_toponyms.29JAL,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48743,48743,l10n_mx_toponyms.29JAL,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48744,48744,l10n_mx_toponyms.29JAL,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48745,48745,,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48747,48747,,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48748,48748,,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48749,48749,,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48750,48750,,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48753,48753,,l10n_mx_toponyms.res_country_state_city_mx_14_037,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48760,48760,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48763,48763,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48764,48764,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48765,48765,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48766,48766,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48767,48767,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48768,48768,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48769,48769,,l10n_mx_toponyms.res_country_state_city_mx_14_102,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48770,48770,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48775,48775,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48777,48777,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48778,48778,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48780,48780,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48785,48785,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48786,48786,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48788,48788,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48790,48790,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48795,48795,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48799,48799,,l10n_mx_toponyms.res_country_state_city_mx_14_106,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48800,48800,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48802,48802,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48803,48803,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48804,48804,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48805,48805,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48806,48806,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48815,48815,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48816,48816,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48820,48820,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48823,48823,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48824,48824,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48825,48825,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48826,48826,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48827,48827,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48830,48830,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48833,48833,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48835,48835,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48836,48836,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48837,48837,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48840,48840,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48843,48843,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48844,48844,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48845,48845,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48847,48847,,l10n_mx_toponyms.res_country_state_city_mx_14_068,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48850,48850,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48852,48852,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48854,48854,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48860,48860,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48862,48862,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48865,48865,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48867,48867,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48868,48868,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48869,48869,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48870,48870,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48872,48872,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48876,48876,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48878,48878,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48880,48880,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48889,48889,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48890,48890,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48892,48892,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48893,48893,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48894,48894,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48895,48895,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48896,48896,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48898,48898,,l10n_mx_toponyms.res_country_state_city_mx_14_043,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48900,48900,l10n_mx_toponyms.25JAL,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48902,48902,l10n_mx_toponyms.25JAL,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48903,48903,l10n_mx_toponyms.25JAL,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48904,48904,l10n_mx_toponyms.25JAL,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48905,48905,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48906,48906,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48907,48907,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48908,48908,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48909,48909,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48910,48910,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48914,48914,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48915,48915,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48916,48916,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48917,48917,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48918,48918,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48919,48919,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48920,48920,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48922,48922,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48923,48923,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48926,48926,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48929,48929,,l10n_mx_toponyms.res_country_state_city_mx_14_015,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48930,48930,l10n_mx_toponyms.16JAL,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48936,48936,l10n_mx_toponyms.16JAL,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48938,48938,l10n_mx_toponyms.16JAL,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48939,48939,l10n_mx_toponyms.16JAL,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48940,48940,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48942,48942,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48943,48943,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48944,48944,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48945,48945,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48946,48946,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48947,48947,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48948,48948,,l10n_mx_toponyms.res_country_state_city_mx_14_021,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48950,48950,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48953,48953,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48954,48954,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48955,48955,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48959,48959,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48960,48960,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48962,48962,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48963,48963,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48964,48964,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48965,48965,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48966,48966,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48967,48967,,l10n_mx_toponyms.res_country_state_city_mx_14_027,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48970,48970,l10n_mx_toponyms.36JAL,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48972,48972,l10n_mx_toponyms.36JAL,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48974,48974,l10n_mx_toponyms.36JAL,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48976,48976,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48980,48980,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48981,48981,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48983,48983,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48985,48985,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48987,48987,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48990,48990,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_48995,48995,,l10n_mx_toponyms.res_country_state_city_mx_14_022,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49000,49000,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49010,49010,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49011,49011,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49012,49012,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49013,49013,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49014,49014,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49015,49015,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49019,49019,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49020,49020,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49023,49023,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49024,49024,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49026,49026,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49027,49027,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49028,49028,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49029,49029,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49031,49031,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49032,49032,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49033,49033,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49035,49035,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49040,49040,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49050,49050,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49051,49051,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49052,49052,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49053,49053,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49055,49055,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49056,49056,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49057,49057,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49059,49059,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49060,49060,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49063,49063,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49064,49064,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49065,49065,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49066,49066,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49070,49070,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49075,49075,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49076,49076,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49077,49077,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49078,49078,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49079,49079,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49080,49080,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49086,49086,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49087,49087,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49088,49088,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49089,49089,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49090,49090,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49092,49092,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49093,49093,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49094,49094,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49095,49095,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49096,49096,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49097,49097,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49098,49098,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49099,49099,l10n_mx_toponyms.02JAL,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49100,49100,,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49109,49109,,l10n_mx_toponyms.res_country_state_city_mx_14_023,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49120,49120,,l10n_mx_toponyms.res_country_state_city_mx_14_079,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49125,49125,,l10n_mx_toponyms.res_country_state_city_mx_14_079,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49130,49130,,l10n_mx_toponyms.res_country_state_city_mx_14_079,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49140,49140,,l10n_mx_toponyms.res_country_state_city_mx_14_079,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49150,49150,,l10n_mx_toponyms.res_country_state_city_mx_14_079,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49170,49170,,l10n_mx_toponyms.res_country_state_city_mx_14_026,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49176,49176,,l10n_mx_toponyms.res_country_state_city_mx_14_026,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49177,49177,,l10n_mx_toponyms.res_country_state_city_mx_14_026,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49178,49178,,l10n_mx_toponyms.res_country_state_city_mx_14_026,l10n_mx_toponyms.res_country_state_mx_jal
res_zip_49200,49200,,l10n_mx_toponyms.res_country_state_city_mx_14_014,l10n_mx_toponyms.res_country_state_mx_jal
