id,name,code,state_id
res_country_state_city_mx_15_056,Morelos,056,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_064,El Oro,064,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_074,San Felipe del Progreso,074,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_124,San Jose del Rincon,124,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_048,Jocotitlan,048,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_042,Ixtlahuaca,042,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_047,Jiquipilco,047,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_087,Temoaya,087,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_005,Almoloya de Juarez,005,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_114,Villa Victoria,114,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_111,Villa de Allende,111,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_032,Donato Guerra,032,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_041,Ixtapan del Oro,041,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_078,Santo Tomas,078,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_066,Otzoloapan,066,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_116,Zacazonapan,116,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_110,Valle de Bravo,110,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_007,Amanalco,007,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_086,Temascaltepec,086,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_118,Zinacantepec,118,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_082,Tejupilco,082,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_123,Luvianos,123,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_077,San Simon de Guerrero,077,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_008,Amatepec,008,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_105,Tlatlaya,105,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_080,Sultepec,080,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_097,Texcaltitlan,097,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_021,Coatepec Harinas,021,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_113,Villa Guerrero,113,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_117,Zacualpan,117,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_004,Almoloya de Alquisiras,004,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_040,Ixtapan de la Sal,040,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_107,Tonatico,107,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_119,Zumpahuacan,119,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_051,Lerma,051,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_115,Xonacatlan,115,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_067,Otzolotepec,067,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_076,San Mateo Atenco,076,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_054,Metepec,054,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_055,Mexicaltzingo,055,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_018,Calimaya,018,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_027,Chapultepec,027,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_073,San Antonio la Isla,073,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_090,Tenango del Valle,090,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_072,Rayon,072,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_049,Joquicingo,049,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_088,Tenancingo,088,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_052,Malinalco,052,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_063,Ocuilan,063,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_012,Atizapan,012,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_006,Almoloya del Rio,006,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_098,Texcalyacac,098,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_101,Tianguistenco,101,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_043,Xalatlaco,043,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_019,Capulhuac,019,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_062,Ocoyoacac,062,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_037,Huixquilucan,037,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_013,Atizapan de Zaragoza,013,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_057,Naucalpan de Juarez,057,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_104,Tlalnepantla de Baz,104,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_071,Polotitlan,071,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_045,Jilotepec,045,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_079,Soyaniquilpan de Juarez,079,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_112,Villa del Carbon,112,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_026,Chapa de Mota,026,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_060,Nicolas Romero,060,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_038,Isidro Fabela,038,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_046,Jilotzingo,046,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_095,Tepotzotlan,095,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_023,Coyotepec,023,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_035,Huehuetoca,035,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_121,Cuautitlan Izcalli,121,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_091,Teoloyucan,091,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_024,Cuautitlan,024,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_053,Melchor Ocampo,053,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_109,Tultitlan,109,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_108,Tultepec,108,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_033,Ecatepec de Morelos,033,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_120,Zumpango,120,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_096,Tequixquiac,096,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_010,Apaxco,010,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_036,Hueypoxtla,036,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_020,Coacalco de Berriozabal,020,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_081,Tecamac,081,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_044,Jaltenco,044,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_125,Tonanitla,125,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_059,Nextlalpan,059,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_092,Teotihuacan,092,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_075,San Martin de las Piramides,075,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_002,Acolman,002,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_065,Otumba,065,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_016,Axapusco,016,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_061,Nopaltepec,061,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_084,Temascalapa,084,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_100,Tezoyuca,100,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_028,Chiautla,028,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_069,Papalotla,069,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_093,Tepetlaoxtoc,093,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_099,Texcoco,099,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_030,Chiconcuac,030,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_011,Atenco,011,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_031,Chimalhuacan,031,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_029,Chicoloapan,029,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_070,La Paz,070,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_039,Ixtapaluca,039,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_025,Chalco,025,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_122,Valle de Chalco Solidaridad,122,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_083,Temamatla,083,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_022,Cocotitlan,022,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_103,Tlalmanalco,103,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_017,Ayapango,017,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_089,Tenango del Aire,089,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_068,Ozumba,068,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_050,Juchitepec,050,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_094,Tepetlixpa,094,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_009,Amecameca,009,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_015,Atlautla,015,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_034,Ecatzingo,034,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_15_058,Nezahualcoyotl,058,l10n_mx_toponyms.res_country_state_mx_mex
res_country_state_city_mx_16_053,Morelia,053,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_037,Huaniqueo,037,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_016,Coeneo,016,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_073,Quiroga,073,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_100,Tzintzuntzan,100,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_048,Lagunillas,048,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_001,Acuitzio,001,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_049,Madero,049,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_071,Puruandiro,071,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_113,Jose Sixto Verduzco,113,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_004,Angamacutiro,004,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_063,Panindicuaro,063,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_107,Zacapu,107,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_094,Tlazazalca,094,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_070,Purepero,070,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_044,Jimenez,044,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_054,Morelos,054,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_036,Huandacareo,036,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_020,Cuitzeo,020,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_027,Chucandiro,027,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_018,Copandaro,018,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_088,Tarimbaro,088,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_078,Santa Ana Maya,078,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_003,Alvaro Obregon,003,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_110,Zinapecuaro,110,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_040,Indaparapeo,040,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_072,Querendaro,072,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_076,Sahuayo,076,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_011,Brisenas,011,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_074,Cojumatlan de Regules,074,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_103,Venustiano Carranza,103,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_062,Pajacuaran,062,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_105,Vista Hermosa,105,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_086,Tanhuato,086,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_106,Yurecuaro,106,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_042,Ixtlan,042,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_069,La Piedad,069,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_060,Numaran,060,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_028,Churintzio,028,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_109,Zinaparo,109,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_067,Penjamillo,067,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_051,Marcos Castellanos,051,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_045,Jiquilpan,045,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_104,Villamar,104,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_023,Chavinda,023,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_108,Zamora,108,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_030,Ecuandureo,030,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_085,Tangancicuaro,085,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_025,Chilchota,025,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_043,Jacona,043,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_084,Tangamandapio,084,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_019,Cotija,019,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_095,Tocumbo,095,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_091,Tinguindin,091,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_102,Uruapan,102,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_021,Charapan,021,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_065,Paracho,065,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_024,Cheran,024,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_056,Nahuatzen,056,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_090,Tingambato,090,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_075,Los Reyes,075,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_068,Periban,068,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_083,Tancitaro,083,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_058,Nuevo Parangaricutiro,058,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_012,Buenavista,012,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_089,Tepalcatepec,089,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_002,Aguililla,002,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_006,Apatzingan,006,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_064,Paracuaro,064,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_014,Coahuayana,014,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_026,Chinicuila,026,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_015,Coalcoman de Vazquez Pallares,015,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_008,Aquila,008,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_096,Tumbiscatio,096,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_010,Arteaga,010,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_052,Lazaro Cardenas,052,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_031,Epitacio Huerta,031,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_017,Contepec,017,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_093,Tlalpujahua,093,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_034,Hidalgo,034,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_050,Maravatio,050,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_041,Irimbo,041,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_080,Senguio,080,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_022,Charo,022,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_101,Tzitzio,101,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_092,Tiquicheo de Nicolas Romero,092,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_007,Aporo,007,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_005,Angangueo,005,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_098,Tuxpan,098,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_061,Ocampo,061,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_047,Jungapeo,047,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_112,Zitacuaro,112,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_099,Tuzantla,099,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_046,Juarez,046,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_081,Susupuato,081,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_066,Patzcuaro,066,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_032,Erongaricuaro,032,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_039,Huiramba,039,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_082,Tacambaro,082,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_097,Turicato,097,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_111,Ziracuaretiro,111,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_087,Taretan,087,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_033,Gabriel Zamora,033,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_059,Nuevo Urecho,059,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_055,Mugica,055,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_079,Salvador Escalante,079,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_009,Ario,009,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_035,La Huacana,035,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_029,Churumuco,029,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_057,Nocupetaro,057,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_013,Caracuaro,013,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_038,Huetamo,038,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_16_077,San Lucas,077,l10n_mx_toponyms.res_country_state_mx_mich
res_country_state_city_mx_17_007,Cuernavaca,007,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_009,Huitzilac,009,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_020,Tepoztlan,020,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_023,Tlalnepantla,023,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_026,Tlayacapan,026,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_011,Jiutepec,011,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_018,Temixco,018,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_015,Miacatlan,015,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_005,Coatlan del Rio,005,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_021,Tetecala,021,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_014,Mazatepec,014,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_001,Amacuzac,001,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_017,Puente de Ixtla,017,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_004,Ayala,004,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_029,Yautepec,029,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_006,Cuautla,006,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_008,Emiliano Zapata,008,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_024,Tlaltizapan de Zapata,024,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_031,Zacatepec,031,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_028,Xochitepec,028,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_022,Tetela del Volcan,022,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_030,Yecapixtla,030,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_027,Totolapan,027,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_002,Atlatlahucan,002,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_016,Ocuituco,016,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_033,Temoac,033,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_032,Zacualpan,032,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_012,Jojutla,012,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_019,Tepalcingo,019,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_013,Jonacatepec,013,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_003,Axochiapan,003,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_010,Jantetelco,010,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_17_025,Tlaquiltenango,025,l10n_mx_toponyms.res_country_state_mx_mor
res_country_state_city_mx_18_017,Tepic,017,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_018,Tuxpan,018,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_015,Santiago Ixcuintla,015,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_001,Acaponeta,001,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_016,Tecuala,016,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_005,Huajicori,005,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_009,Del Nayar,009,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_019,La Yesca,019,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_011,Ruiz,011,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_010,Rosamorada,010,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_004,Compostela,004,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_020,Bahia de Banderas,020,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_012,San Blas,012,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_008,Xalisco,008,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_013,San Pedro Lagunillas,013,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_014,Santa Maria del Oro,014,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_007,Jala,007,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_002,Ahuacatlan,002,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_006,Ixtlan del Rio,006,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_18_003,Amatlan de Canas,003,l10n_mx_toponyms.res_country_state_mx_nay
res_country_state_city_mx_19_039,Monterrey,039,l10n_mx_toponyms.res_country_state_mx_nl
res_country_state_city_mx_19_005,Anahuac,005,l10n_mx_toponyms.res_country_state_mx_nl
