id,code,name,active
c_fraccion_2933410100,2933410100,Levorfanol (DCI) y sus sales.,True
c_fraccion_2933490100,2933490100,Diyodo oxiquinolina (Yodoquinol).,True
c_fraccion_2933490400,2933490400,"6-Dodecil-1,2-dihidro-2,2,4-trimetil quinolina.",True
c_fraccion_2933490501,2933490501,"6-Etoxi-1,2-dihidro-2,2,4-trimetilquinolina (Etoxiquin).",True
c_fraccion_2933490702,2933490702,Bromhidrato de d-3-metoxi-17-metilmorfinano (Bromhidrato de dextrometorfan).,True
c_fraccion_2933491000,2933491000,Yodo cloro-8-hidroxiquinolina (Clioquinol).,True
c_fraccion_2933520100,2933520100,Malonilurea (ácido barbitúrico) y sus sales.,True
c_fraccion_2933530100,2933530100,"Alobarbital (DCI), amobarbital (DCI), barbital (DCI), butalbital (DCI), butobarbital, ciclobarbital (DCI), fenobarbital (DCI), metilfenobarbital (DCI), pentobarbital (DCI), secbutabarbital (DCI), secobarbital (DCI) y vinilbital (DCI); sales de estos productos.",True
c_fraccion_2933540100,2933540100,Los demás derivados de la malonilurea (ácido barbitúrico); sales de estos productos.,True
c_fraccion_2933550300,2933550300,"Loprazolam (DCI), meclocualona (DCI), metacualona (DCI) y zipeprol (DCI); sales de estos productos.",True
c_fraccion_2933590303,2933590303,"Fosforotioato de O,O-dietil-O-(2-isopropil-6-metil-4-pirimidinilo) (Diazinon).",True
c_fraccion_2933590504,2933590504,5-Bromo-3-secbutil-6-metiluracilo.,True
c_fraccion_2933590605,2933590605,"2,4-Diamino-5-(3,4,5- trimetoxibencil) pirimidina (Trimetoprim).",True
c_fraccion_2933590700,2933590700,Sales de la piperazina.,True
c_fraccion_2933590806,2933590806,"2-Amino-1,9-dihidro-9-((2-hidroxietoxi)metil)-6H-purin-6-ona (Aciclovir).",True
c_fraccion_2933591807,2933591807,"1H-Pirazol-(3,4-d)pirimidin-4-ol (Alopurinol).",True
c_fraccion_2933591908,2933591908,Clorhidrato de ciprofloxacina.,True
c_fraccion_2933610100,2933610100,Melamina.,True
c_fraccion_2933690301,2933690301,"Ácido cianúrico o isocianúrico, sus derivados y sus sales.",True
c_fraccion_2933690702,2933690702,4-(Isopropilamino)-2- (etilamino)-6-(metiltio)-S-triazina (Ametrin).,True
c_fraccion_2933690903,2933690903,2-Cloro-4-(etilamino)-6-(isopropilamino)-S-triazina (Atrazina).,True
c_fraccion_2933691200,2933691200,Hexametilentetramina (Metenamina).,True
c_fraccion_2933691500,2933691500,Dinitroso pentametilen tetramina.,True
c_fraccion_2933691604,2933691604,Tricloro triazina.,True
c_fraccion_2933710100,2933710100,6-Hexanolactama (épsilon-caprolactama).,True
c_fraccion_2933720100,2933720100,Clobazam (DCI) y metiprilona (DCI).,True
c_fraccion_2933790301,2933790301,"Derivados de sustitución de la 2-pirrolidona y sus sales, excepto lo comprendido en el número de identificación comercial 2933.79.05.02.",True
c_fraccion_2933790402,2933790402,2-oxo-1-pirrolidinil-acetamida (Piracetam).,True
c_fraccion_2933910101,2933910101,"Alprazolam (DCI), camazepam (DCI), clonazepam (DCI), clorazepato, clordiazepóxido (DCI), delorazepam (DCI), diazepam (DCI), estazolam (DCI), fludiazepam (DCI), flunitrazepam (DCI), flurazepam (DCI), halazepam (DCI), loflazepato de etilo (DCI), lorazepam (DCI), lormetazepam (DCI), medazepam (DCI), midazolam (DCI), nimetazepam (DCI), nitrazepam (DCI), nordazepam (DCI), oxazepam (DCI), pinazepam (DCI), prazepam (DCI), temazepam (DCI), tetrazepam (DCI) y triazolam (DCI); sales de estos productos.",True
c_fraccion_2933910202,2933910202,"Mazindol (DCI), pirovalerona (DCI); sales de estos productos.",True
c_fraccion_2933920100,2933920100,Azinfos-metil (ISO).,True
c_fraccion_2933990400,2933990400,1-((4-Clorofenil)metil)-2-(1-pirrolidinil metil)-1H-bencimidazol (Clemizol).,True
c_fraccion_2933990801,2933990801,(5-(Feniltio)-1H-bencimidazol-2-il)carbamato de metilo (Fenbendazol).,True
c_fraccion_2933991000,2933991000,Dimetilacridan.,True
c_fraccion_2933991403,2933991403,"Indol y sus derivados de sustitución, y sales de estos productos, excepto lo comprendido en el número de identificación comercial 2933.99.99.12.",True
c_fraccion_2933991804,2933991804,"Ácido 1-etil-7-metil-1,8-naftiridin-4-ona-3- carboxílico (Ácido nalidixico).",True
c_fraccion_2933992105,2933992105,"(Quinoxalín-1,4-dióxido)metilencarbazato de metilo (Carbadox).",True
c_fraccion_2933992506,2933992506,1-(3-Mercapto-2-metil-1-oxopropil)-L-prolina (Captopril).,True
c_fraccion_2933992600,2933992600,"Fosforoditioato de O,O-dietil-S-(4-oxo-1,2,3- benzotriazin-3(4H)-il)metilo (Azinfos etílico).",True
c_fraccion_2933992807,2933992807,"5H-Dibenzo (b,f)azepin-5-carboxamida (Carbamazepina).",True
c_fraccion_2933993008,2933993008,Maleato de 1-(N-(1-(etoxicarbonil)-3- fenilpropil)-L-alanil) L-prolina (Maleato de Enalapril).,True
c_fraccion_2933993711,2933993711,1-(Butilcarbamoil)-2-bencimidazolil-carbamato de metilo (Benomilo).,True
c_fraccion_2933993812,2933993812,Indometacina.,True
c_fraccion_2933994013,2933994013,2-Bencimidazolil carbamato de metilo (Carbendazim).,True
c_fraccion_2933994614,2933994614,Ester metílico del ácido (5-benzoil-1H-bencimidazol-2-il) carbámico (Mebendazol).,True
c_fraccion_2933994815,2933994815,Clorhidrato de benzidamina.,True
c_fraccion_2934100501,2934100501,2-(4-Tiazolil)-1H-bencimidazol (Tiabendazol).,True
c_fraccion_2934200201,2934200201,Disulfuro de benzotiazol.,True
c_fraccion_2934200302,2934200302,N-Ciclohexil o N-terbutil o N-oxidietilen- benzotiazol sulfenamida.,True
c_fraccion_2934200500,2934200500,Disulfuro de benzotiazilo sulfenamida.,True
c_fraccion_2934300200,2934300200,"Compuestos cuya estructura contenga ciclos fenotiazina (incluso hidrogenados), sin otras condensaciones.",True
c_fraccion_2934910100,2934910100,"Aminorex (DCI), brotizolam (DCI), clotiazepam (DCI), cloxazolam (DCI), dextromoramida (DCI), fendimetrazina (DCI), fenmetrazina (DCI), haloxazolam (DCI), ketazolam (DCI), mesocarb (DCI), oxazolam (DCI), pemolina (DCI) y sufentanil (DCI); sales de estos productos.",True
c_fraccion_2934990100,2934990100,Furazolidona.,True
c_fraccion_2934990501,2934990501,"1-Acetil-4-(4-((2-(2,4-diclorofenil)(1H-imidazol-1-il metil)-1,3-dioxolan-4-il)metoxi) fenil)piperazina (Ketoconazol).",True
c_fraccion_2934991000,2934991000,"3,5-Dimetil-1,3,5-(2H)-tetrahidrotiadiazin-2-tiona (Dazomet).",True
c_fraccion_2934991400,2934991400,Furaltadona.,True
c_fraccion_2934992400,2934992400,"Clorhidrato de levo-2,3,5,6-tetrahidro-6-fenilimidazo (2,1-b) tiazol (Clorhidrato de levamisol).",True
c_fraccion_2934994100,2934994100,"4,4'-Ditiodimorfolina.",True
c_fraccion_2934994502,2934994502,"Clorhidrato de (2S-cis)-3-(acetiloxi)-5-(2-dimetilamino)etil)2,3-dihidro-2-(4- metoxifenil)-1,5-benzotiazepin-4-(5H)ona (Clorhidrato de diltiazem).",True
c_fraccion_2934994603,2934994603,Ácido 7-amino-desacetoxi-cefalosporánico; ácido 6-amino-penicilánico.,True
c_fraccion_2935000101,2935000101,Ácido p-(dipropilsulfamil) benzóico (Probenecid).,True
c_fraccion_2935000202,2935000202,Sulfaguanidina; acetil sulfaguanidina.,True
c_fraccion_2935000403,2935000403,2-Cloro-5-(1-hidroxi-3-oxo-1-isoindolinil) bencen sulfonamida (Clortalidona).,True
c_fraccion_2935000504,2935000504,N-4-Acetil-N-1-(p-nitrofenil)sulfanilamida (Sulfanitran).,True
c_fraccion_2935000605,2935000605,N-1-(2-Quinoxalinil) sulfanilamida (Sulfaquinoxalina).,True
c_fraccion_2935000806,2935000806,N-(p-Acetilfenilsulfonil)-N'-ciclohexilurea (Acetohexamida).,True
c_fraccion_2935000907,2935000907,Sal sódica de 2-benzosulfonamido-5-(beta-metoxietoxi)-pirimidina (Glimidina sódica).,True
c_fraccion_2935001008,2935001008,N-(4-(beta-(2-metoxi-5-clorobenzamido)-etil)benzosulfonil)-N'-ciclohexilurea (Gliburide).,True
c_fraccion_2935001109,2935001109,Sulfadimetiloxazol (Sulfamoxol).,True
c_fraccion_2935001210,2935001210,"O,O-Diisopropilfosforoditioato de N- etilbencensulfonamida.",True
c_fraccion_2935001311,2935001311,Sulfacetamida.,True
c_fraccion_2935001412,2935001412,Sulfametoxipiridazina.,True
c_fraccion_2935001513,2935001513,Sulfanilamidopirimidina (Sulfadiazina).,True
c_fraccion_2935001614,2935001614,Sulfatiazol.,True
c_fraccion_2935001715,2935001715,Sulfisoxazol y sus derivados de sustitución.,True
c_fraccion_2935001816,2935001816,Sulfonamidotiadiazol y sus derivados de sustitución.,True
c_fraccion_2935001917,2935001917,"Tiazidas, derivados de sustitución de las tiazidas y sales de estos productos.",True
c_fraccion_2935002118,2935002118,Toluensulfonamida.,True
c_fraccion_2935002219,2935002219,"Sulfanilamidopirazina (Sulfapirazina), sus sales y otros derivados de sustitución.",True
c_fraccion_2935002320,2935002320,Sulfapiridina y sus derivados de sustitución.,True
c_fraccion_2935002421,2935002421,N-((1-Etil-2-pirrolidinil)metil)-2-metoxi-5- sulfamoilbenzamida (Sulpiride).,True
c_fraccion_2935002522,2935002522,2-Metoxisulfamidobenzoato de etilo.,True
c_fraccion_2935002623,2935002623,Ácido 3-(aminosulfonil)-5-(butilamino)-4- fenoxibenzóico (Bumetanida).,True
c_fraccion_2935002724,2935002724,(3-N-Butilamino-4-fenoxi-5- sulfonamida)benzoato de butilo.,True
c_fraccion_2935002825,2935002825,3-Sulfanilamido-5-metilisoxazol (Sulfametoxazol).,True
c_fraccion_2935002926,2935002926,Ftalilsulfatiazol.,True
c_fraccion_2935003027,2935003027,4-Aminobencensulfonil carbamato de metilo (Asulam).,True
c_fraccion_2935003228,2935003228,Clorobencensulfonamida.,True
c_fraccion_2935003329,2935003329,4-Amino-N-(6-cloro-3-piridazinil) bencen sulfonamida (Sulfacloro piridazina) y sus sales.,True
c_fraccion_2935003430,2935003430,Sal de sodio de 4-amino-N-(5-metoxi-2- pirimidil)bencensulfonamida (Sal de sodio de sulfameter).,True
c_fraccion_2935003531,2935003531,2-Naftol-6-sulfometiletanolamida.,True
c_fraccion_2935003632,2935003632,N-(2-(4-((((Ciclohexilamina)carbonil)amino) sulfofenil)fenil)etil)-5-metilpirazino carboxamida (Glipizida).,True
c_fraccion_2935003833,2935003833,Sales de la Sulfapiridina.,True
c_fraccion_2935009999,2935009999,Las demás.,True
c_fraccion_2935100100,2935100100,N-Metilperfluorooctano sulfonamida.,True
c_fraccion_2935200100,2935200100,N-Etilperfluorooctano sulfonamida.,True
c_fraccion_2935300100,2935300100,N-Etil-N-(2-hidroxietil) perfluorooctano sulfonamida.,True
c_fraccion_2935400100,2935400100,N-(2-Hidroxietil)-N-metilperfluorooctano sulfonamida.,True
c_fraccion_2935500100,2935500100,Las demás perfluorooctano sulfonamidas.,True
c_fraccion_2935900300,2935900300,Clorpropamida.,True
c_fraccion_2935900700,2935900700,Ácido 4-cloro-N-(2-furilmetil)-5-sulfamoilantranílico (Furosemida).,True
c_fraccion_2935902000,2935902000,Tolilsulfonilbutilurea (Tolbutamida).,True
c_fraccion_2935903100,2935903100,Ftalilsulfacetamida.,True
c_fraccion_2936210301,2936210301,"Palmitato o propionato de Vitamina A, en aceite, en concentraciones iguales o superiores a 1,000,000 U.I. por gramo.",True
c_fraccion_2936220101,2936220101,Clorhidrato o mononitrato de tiamina.,True
c_fraccion_2936230101,2936230101,Riboflavina; fosfato de riboflavina o su sal sódica.,True
c_fraccion_2936240101,2936240101,Alcohol pantotenílico o sus éteres.,True
c_fraccion_2936240202,2936240202,Pantotenato de calcio.,True
c_fraccion_2936249999,2936249999,Los demás.,True
c_fraccion_2936250101,2936250101,Clorhidrato de piridoxina.,True
c_fraccion_2936259999,2936259999,Los demás.,True
c_fraccion_2936260100,2936260100,Vitamina B12; las demás cobalaminas.,True
c_fraccion_2936269900,2936269900,Los demás.,True
c_fraccion_2936270101,2936270101,Vitamina C (Ácido ascórbico) y sus sales.,True
c_fraccion_2936279999,2936279999,Los demás.,True
c_fraccion_2936280201,2936280201,"Vitamina E y sus derivados, en concentración mayor al 96%, en aceite.",True
c_fraccion_2936289999,2936289999,Los demás.,True
c_fraccion_2936290101,2936290101,Ácido fólico.,True
c_fraccion_2936290300,2936290300,Ácido nicotínico.,True
c_fraccion_2936290400,2936290400,Nicotinamida (Niacinamida).,True
c_fraccion_2936290502,2936290502,Vitamina D3.,True
c_fraccion_2936290603,2936290603,Vitamina H (Biotina).,True
c_fraccion_2936909900,2936909900,"Los demás, incluidos los concentrados naturales.",True
c_fraccion_2937110100,2937110100,"Somatotropina, sus derivados y análogos estructurales.",True
c_fraccion_2937120101,2937120101,Insulina.,True
c_fraccion_2937129999,2937129999,Los demás.,True
c_fraccion_2937190501,2937190501,Eritropoyetina.,True
c_fraccion_2937210301,2937210301,Prednisona (dehidrocortisona).,True
c_fraccion_2937220401,2937220401,"Dexametasona, sus sales o sus ésteres.",True
c_fraccion_2937220502,2937220502,"Betametasona, sus sales o sus ésteres.",True
c_fraccion_2937221100,2937221100,"Flumetasona, parametasona; sales o ésteres de estos productos.",True
c_fraccion_2937230101,2937230101,Estrona.,True
c_fraccion_2937230202,2937230202,Estrógenos equinos.,True
c_fraccion_2937230303,2937230303,"Estradiol, sus sales o sus ésteres.",True
c_fraccion_2937230400,2937230400,Progesterona.,True
c_fraccion_2937230500,2937230500,"Estriol, sus sales o sus ésteres.",True
c_fraccion_2937230700,2937230700,Acetato de medroxiprogesterona.,True
c_fraccion_2937230800,2937230800,Acetato de clormadinona.,True
c_fraccion_2937231000,2937231000,Acetato de megestrol.,True
c_fraccion_2937231100,2937231100,17-alfa-Etinil-17-beta hidroxiestra-4-eno (Linestrenol).,True
c_fraccion_2937231304,2937231304,Acetato de 17-alfa-Hidroxiprogesterona.,True
c_fraccion_2937231605,2937231605,"Hidroxiprogesterona, sus sales o sus ésteres, excepto lo comprendido en el número de identificación comercial 2937.23.99.04.",True
c_fraccion_2937231700,2937231700,"Etinilestradiol, sus ésteres o sus sales.",True
c_fraccion_2937231800,2937231800,Mestranol.,True
c_fraccion_2937231906,2937231906,"Noretisterona (noretindrona), sus sales o sus ésteres.",True
c_fraccion_2937232100,2937232100,"Delmadinona, sus sales o sus ésteres.",True
c_fraccion_2937232200,2937232200,Acetofénido de dihidroxiprogesterona (Algestona acetofénido).,True
c_fraccion_2937290301,2937290301,Ésteres o sales de la metilprednisolona.,True
c_fraccion_2937290502,2937290502,"Androstendiona; Androst-4-en-3,17-diona.",True
c_fraccion_2937290900,2937290900,"Pregnenolona, sus sales o sus ésteres.",True
c_fraccion_2937291103,2937291103,"Nortestosterona, sus sales o sus ésteres.",True
c_fraccion_2937291604,2937291604,"16-Dehidropregnenolona, sus sales o sus ésteres.",True
c_fraccion_2937291700,2937291700,Diosgenina.,True
c_fraccion_2937291900,2937291900,Metiltestosterona.,True
c_fraccion_2937292305,2937292305,"Metenolona, sus sales y sus ésteres.",True
c_fraccion_2937292400,2937292400,Metilandrostendiol.,True
c_fraccion_2937292606,2937292606,Enantato de prasterona.,True
c_fraccion_2937292900,2937292900,Testosterona o sus ésteres.,True
c_fraccion_2937293200,2937293200,"17-alfa-Pregna-2,4-dien-20-ino (2,3-d)- isoxazol-17-ol (Danazol).",True
c_fraccion_2937293300,2937293300,"Clostebol, sus sales o sus ésteres.",True
c_fraccion_2937293600,2937293600,"Dehidroisoandrosterona (Prasterona), sus sales o sus ésteres, excepto enantato de prasterona.",True
c_fraccion_2937294207,2937294207,Espironolactona.,True
c_fraccion_2937500200,2937500200,"Prostaglandinas, tromboxanos y leucotrienos, sus derivados y análogos estructurales.",True
c_fraccion_2937900201,2937900201,"Hormonas de la catecolamina, sus derivados y análogos estructurales, excepto Epinefrina (adrenalina).",True
c_fraccion_2938100100,2938100100,Rutósido (rutina) y sus derivados.,True
c_fraccion_2938900701,2938900701,Mezcla de isómeros diosmina y hesperidina.,True
c_fraccion_2938909902,2938909902,Glucosidos de Steviol.,True
c_fraccion_2939110100,2939110100,"Diacetilmorfina (Heroína), base o clorhidrato.",True
c_fraccion_2939119900,2939119900,Los demás.,True
c_fraccion_2939190391,2939190391,Los demás derivados de la morfina y sus sales.,True
c_fraccion_2939200200,2939200200,Alcaloides de la quina (chinchona) y sus derivados; sales de estos productos.,True
c_fraccion_2939300101,2939300101,Cafeína.,True
c_fraccion_2939300299,2939300299,Las demás.,True
c_fraccion_2939300302,2939300302,Cafeína cruda.,True
c_fraccion_2939410100,2939410100,Efedrina y sus sales.,True
c_fraccion_2939420100,2939420100,Seudoefedrina (DCI) y sus sales.,True
c_fraccion_2939430100,2939430100,Catina (DCI) y sus sales.,True
c_fraccion_2939440100,2939440100,Clorhidrato de 2-amino-1-fenil-1-propanol (Clorhidrato de norefedrina).,True
c_fraccion_2939449900,2939449900,Las demás.,True
c_fraccion_2939499900,2939499900,Las demás.,True
c_fraccion_2939510100,2939510100,Fenetilina (DCI) y sus sales.,True
c_fraccion_2939599900,2939599900,Los demás.,True
c_fraccion_2939610100,2939610100,Ergometrina (DCI) y sus sales.,True
c_fraccion_2939620100,2939620100,Ergotamina (DCI) y sus sales.,True
c_fraccion_2939630100,2939630100,Ácido lisérgico y sus sales.,True
c_fraccion_2939699900,2939699900,Los demás.,True
c_fraccion_2939809900,2939809900,Los demás.,True
c_fraccion_2939910101,2939910101,Cocaína.,True
c_fraccion_2939919999,2939919999,Los demás.,True
c_fraccion_2939990101,2939990101,Atropina.,True
c_fraccion_2939990202,2939990202,Tomatina.,True
c_fraccion_2939990303,2939990303,Estricnina.,True
c_fraccion_2939990404,2939990404,Pilocarpina.,True
c_fraccion_2939990505,2939990505,Escopolamina.,True
c_fraccion_2939990606,2939990606,Nitrato o clorhidrato de pilocarpina.,True
c_fraccion_2939990707,2939990707,"Alcaloides de ""strychnos"", excepto lo comprendido en el número de identificación comercial 2939.79.99.03.",True
c_fraccion_2939990808,2939990808,Alcaloides del indol no comprendidos en otra parte de la nomenclatura.,True
c_fraccion_2939990909,2939990909,Alcaloides de la ipecacuana.,True
c_fraccion_2939991010,2939991010,Alcaloides de la purina no comprendidos en otra parte de la nomenclatura.,True
c_fraccion_2939991111,2939991111,Alcaloides del tropano no comprendidos en otra parte de la nomenclatura.,True
c_fraccion_2939991212,2939991212,"14,15-Dihidro-14-beta-hidroxi-(3 alfa, 16 alfa)-eburnamenin-14-carboxilato de metilo (Vincamina).",True
c_fraccion_2939991313,2939991313,Sulfato de vincaleucoblastina.,True
c_fraccion_2939991414,2939991414,Piperina.,True
c_fraccion_2939991515,2939991515,Conina.,True
c_fraccion_2939991716,2939991716,"N,N-dimetiltriptamina (DMT).",True
c_fraccion_2939991817,2939991817,"N,N-dietiltriptamina (DET).",True
c_fraccion_2939991918,2939991918,Nicotina y sus sales.,True
c_fraccion_2939999999,2939999999,Los demás.,True
c_fraccion_2940000201,2940000201,Acetoisobutirato de sacarosa; octoacetato de sacarosa.,True
c_fraccion_2941100201,2941100201,Bencilpenicilina potásica.,True
c_fraccion_2941100300,2941100300,Bencilpenicilina procaína.,True
c_fraccion_2941100602,2941100602,Ampicilina o sus sales.,True
c_fraccion_2941100700,2941100700,3-Fenil-5-metil-4-isoxazolil penicilina sódica (Oxacilina sódica).,True
c_fraccion_2941100800,2941100800,"3-(2,6-diclorofenil)-5-metil-4-isoxazolil penicilina sódica (Dicloxacilina sódica).",True
c_fraccion_2941101200,2941101200,Amoxicilina trihidratada.,True
c_fraccion_2941200100,2941200100,Estreptomicinas y sus derivados; sales de estos productos.,True
c_fraccion_2941300101,2941300101,"Tetraciclina, oxitetraciclina, pirrolidinil-metil-tetraciclina, clortetraciclina, o sus sales.",True
c_fraccion_2941400101,2941400101,"Cloranfenicol y sus derivados, excepto lo comprendido en los números de identificación comercial 2941.40.04.02 y 2941.40.04.03; sales de estos productos.",True
c_fraccion_2941400202,2941400202,Tiamfenicol y sus sales.,True
c_fraccion_2941400303,2941400303,Florfenicol y sus sales.,True
c_fraccion_2941500200,2941500200,Eritromicina y sus derivados; sales de estos productos.,True
c_fraccion_2941900401,2941900401,"Rifamicina, rifampicina, sus sales o sus derivados.",True
c_fraccion_2941900602,2941900602,"Polimixina, bacitracina o sus sales.",True
c_fraccion_2941900703,2941900703,"Gramicidina, tioestreptón, espectinomicina, viomicina o sus sales.",True
c_fraccion_2941900904,2941900904,"Novobiocina, cefalosporinas, monensina, pirrolnitrina, sus sales u otros derivados de sustitución excepto lo comprendido en el número de identificación comercial 2941.90.99.08.",True
c_fraccion_2941901005,2941901005,"Nistatina, amfotericina, pimaricina, sus sales u otros derivados de sustitución.",True
c_fraccion_2941901106,2941901106,"Leucomicina, tilosina, oleandomicina, virginiamicina, o sus sales.",True
c_fraccion_2941901207,2941901207,Sulfato de neomicina.,True
c_fraccion_2941901308,2941901308,Monohidrato de cefalexina.,True
c_fraccion_2941901409,2941901409,Ácido monohidratado 7-((amino-(4-hidroxi-fenil)acetil)-amino)- 3-metil-8-oxo-5-tio-1-azobiciclo (4.2.0) oct-2-eno-2-carboxílico (Cefadroxil).,True
c_fraccion_2941901510,2941901510,Amikacina o sus sales.,True
c_fraccion_2941901611,2941901611,Sulfato de gentamicina.,True
c_fraccion_2941901700,2941901700,Lincomicina.,True
c_fraccion_2942009900,2942009900,Los demás compuestos orgánicos.,True
c_fraccion_3001200300,3001200300,Mucina gástrica en polvo.,True
c_fraccion_3001200400,3001200400,Sales biliares.,True
c_fraccion_3001200500,3001200500,Ácidos biliares.,True
c_fraccion_3001200600,3001200600,Extractos de glándulas o de otros órganos.,True
c_fraccion_3001209900,3001209900,Los demás.,True
c_fraccion_3001900100,3001900100,"Organos y tejidos de seres humanos para fines terapéuticos, de docencia o investigación.",True
c_fraccion_3001900201,3001900201,Prótesis valvulares cardiacas biológicas.,True
c_fraccion_3001900300,3001900300,Sustancias oseas.,True
c_fraccion_3001900400,3001900400,Fosfolípidos de materia gris cerebral en polvo.,True
c_fraccion_3001900500,3001900500,Heparina o heparina sódica.,True
c_fraccion_3001900600,3001900600,Heparinoide.,True
c_fraccion_3001900800,3001900800,"Glándulas y demás órganos, desecados, incluso pulverizados.",True
c_fraccion_3002100201,3002100201,Suero antiofídico polivalente.,True
c_fraccion_3002100302,3002100302,"Globulina humana hiperinmune, excepto lo comprendido en el número de identificación comercial 3002.12.99.03.",True
c_fraccion_3002100503,3002100503,Gamma globulina de origen humano.,True
c_fraccion_3002100604,3002100604,Plasma humano.,True
c_fraccion_3002101101,3002101101,"Interferón alfa 2A o 2B, humano recombinante.",True
c_fraccion_3002101205,3002101205,Suero humano.,True
c_fraccion_3002101306,3002101306,Fibrinógeno humano a granel.,True
c_fraccion_3002101407,3002101407,Paquete globular humano.,True
c_fraccion_3002101508,3002101508,Albúmina humana excepto lo comprendido en el número de identificación comercial 3002.12.99.09.,True
c_fraccion_3002101609,3002101609,Albúmina humana acondicionada para la venta al por menor.,True
c_fraccion_3002101710,3002101710,Fibrinógeno humano excepto lo comprendido en el número de identificación comercial 3002.12.99.06.,True
c_fraccion_3002102001,3002102001,Medicamentos que contengan anticuerpos monoclonales.,True
c_fraccion_3002109999,3002109999,Los demás.,True
c_fraccion_3002110100,3002110100,Kit para el diagnóstico de la malaria (paludismo).,True
c_fraccion_3002120100,3002120100,"Sueros, excepto suero antiofídico polivalente y suero humano.",True
c_fraccion_3002120400,3002120400,Inmunoglobulina-humana anti Rh.,True
c_fraccion_3002120700,3002120700,Extracto desproteinizado de sangre de res.,True
c_fraccion_3002120800,3002120800,"Preparaciones de albúmina de sangre humana, no acondicionadas para la venta al por menor.",True
c_fraccion_3002120900,3002120900,Gamma globulina de origen humano liofilizada para administración intravenosa.,True
c_fraccion_3002130100,3002130100,"Interferón beta recombinante de células de mamífero, o de fibroblastos humanos.",True
c_fraccion_3002130500,3002130500,Molgramostim.,True
c_fraccion_3002140100,3002140100,"Reactivos de diagnóstico para determinación de pruebas inmunológicas por medio de anticuerpos monoclonales, incluso en forma de juegos (Kit).",True
c_fraccion_3002149900,3002149900,Los demás.,True
c_fraccion_3002150200,3002150200,Medicamentos a base de rituximab.,True
c_fraccion_3002150300,3002150300,Medicamentos que contengan molgramostim.,True
c_fraccion_3002199900,3002199900,Los demás.,True
c_fraccion_3002200101,3002200101,"Vacunas microbianas para uso humano, excepto lo especificado en el número de identificación comercial 3002.20.99.02.",True
c_fraccion_3002200200,3002200200,Vacuna antiestafilocócica.,True
c_fraccion_3002200302,3002200302,"Vacuna contra la poliomielitis; vacuna triple (antidiftérica, antitetánica y anticoqueluche).",True
c_fraccion_3002200503,3002200503,"Toxoide tetánico, diftérico y pertúsico con hidróxido de aluminio.",True
c_fraccion_3002200600,3002200600,"Vacuna antihepatitis tipo ""A"" o ""B"".",True
c_fraccion_3002200700,3002200700,"Vacuna contra la haemophilus tipo ""B"".",True
c_fraccion_3002200800,3002200800,Vacuna antineumococica polivalente.,True
c_fraccion_3002200900,3002200900,"Vacuna contra el sarampión, paroditis y rubeóla.",True
c_fraccion_3002201000,3002201000,Vacuna contra el virus SARS-CoV-2.,True
c_fraccion_3002300201,3002300201,"Vacunas porcinas, sintomática o hemática estafiloestreptocócica.",True
c_fraccion_3002900100,3002900100,Cultivos bacteriológicos para inyecciones hipodérmicas o intravenosas; bacilos lácticos liofilizados.,True
c_fraccion_3002909900,3002909900,Los demás.,True
c_fraccion_3003100100,3003100100,"Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico, o estreptomicinas o derivados de estos productos.",True
c_fraccion_3003200100,3003200100,"Medicamentos a base de dos o más antibióticos, aún cuando contengan vitaminas u otros productos.",True
c_fraccion_3003209900,3003209900,Los demás.,True
c_fraccion_3003310200,3003310200,Que contengan insulina.,True
c_fraccion_3003390100,3003390100,"Anestésicos a base de 2-dietilamino- 2,6-acetoxilidida (Lidocaína) 2% con 1-noradrenalina.",True
c_fraccion_3003390201,3003390201,Medicamentos que contengan eritropoyetina.,True
c_fraccion_3003399999,3003399999,Los demás.,True
c_fraccion_3003400401,3003400401,Preparaciones a base de diacetilmorfina (Heroína) o de sus sales o sus derivados.,True
c_fraccion_3003409999,3003409999,Los demás.,True
c_fraccion_3003410100,3003410100,Que contengan efedrina o sus sales.,True
c_fraccion_3003420100,3003420100,Que contengan seudoefedrina (DCI) o sus sales.,True
c_fraccion_3003430100,3003430100,Que contengan norefedrina o sus sales.,True
c_fraccion_3003490100,3003490100,Preparaciones a base de Cannabis indica.,True
c_fraccion_3003490200,3003490200,Preparaciones a base de acetil morfina o de sus sales o derivados.,True
c_fraccion_3003490300,3003490300,Preparaciones a base de sulfato de vincristina.,True
c_fraccion_3003600100,3003600100,"Los demás, que contengan los principios activos contra la malaria (paludismo) descritos en la Nota 2 de subpartida del presente Capítulo.",True
c_fraccion_3003900100,3003900100,Preparaciones a base de cal sodada.,True
c_fraccion_3003900200,3003900200,Solución isotónica glucosada.,True
c_fraccion_3003900300,3003900300,Preparaciones a base de proteínas hidrolizadas.,True
c_fraccion_3003900400,3003900400,Tioleico RV 100.,True
c_fraccion_3003900800,3003900800,Insaponificable de aceite de germen de maíz.,True
c_fraccion_3003900900,3003900900,Preparación a base de polipéptido inhibidor de calicreína.,True
c_fraccion_3003901000,3003901000,Preparación liofilizada a base de 5-Etil-5(1-metilbutil)-2-tiobarbiturato de sodio (Tiopental sódico).,True
